step,initial_population,mean_ini_sugar,mean_ini_vision,mean_ini_metabolism,rate_survive,avg_sugar,dev_sugar,rate_increasable
29,1261,15.26169707,5.294210944,2.51704996,0.632831086,45.10401003,30.1510286,0.62406015
29,909,15.66886689,5.397139714,2.504950495,0.653465347,47.6010101,30.14972305,0.64983165
25,75,17.09333333,5.36,2.24,0.773333333,50,30.14933592,0.689655172
29,1136,15.16901408,5.487676056,2.516725352,0.655809859,44.21208054,30.14879077,0.616107383
29,1217,15.53163517,5.340180772,2.478225144,0.651602301,44.76418663,30.14855691,0.62295082
28,315,15.90793651,5.498412698,2.46984127,0.733333333,50.0995671,30.14809172,0.692640693
29,1271,15.47521637,5.554681353,2.526357199,0.616050354,46.23754789,30.1480536,0.639846743
29,1417,15.5194072,5.562455893,2.519407198,0.618207481,45.67808219,30.1479631,0.662100457
29,1403,15.39201711,5.464005702,2.511760513,0.62722737,44.69886364,30.14744198,0.622727273
29,466,15.11802575,5.684549356,2.463519313,0.74248927,50.50867052,30.14623653,0.716763006
26,267,14.8164794,5.595505618,2.333333333,0.764044944,47.32843137,30.14586829,0.671568627
29,1029,15.86297376,5.545189504,2.467444121,0.675413022,47.95107914,30.14562008,0.661870504
29,1017,14.98721731,5.249754179,2.510324484,0.643067847,47.09480122,30.14503284,0.671253823
29,1041,16.18539866,5.491834774,2.521613833,0.666666667,46.57636888,30.14418101,0.646974063
29,1132,15.41166078,5.395759717,2.487632509,0.675795053,44.32810458,30.14278077,0.620915033
29,894,15.94071588,5.456375839,2.514541387,0.674496644,47.36484245,30.14273174,0.661691542
29,1010,15.28019802,5.425742574,2.512871287,0.658415842,45.75488722,30.14265897,0.627067669
28,344,16.06976744,5.73255814,2.459302326,0.755813953,49.13461538,30.142409,0.669230769
29,1451,15.64093728,5.283252929,2.503101309,0.607167471,46.40862656,30.14184072,0.666288309
29,633,15.58135861,5.718799368,2.492890995,0.710900474,48.58444444,30.14099352,0.686666667
29,910,15.33406593,5.331868132,2.497802198,0.68021978,47.11954766,30.14074733,0.660743134
29,1248,15.03525641,5.448717949,2.52724359,0.638621795,44.68757842,30.14040025,0.628607277
29,981,15.31294597,5.588175331,2.510703364,0.682976555,45.58955224,30.13953913,0.635820896
29,1125,15.78133333,5.546666667,2.499555556,0.658666667,45.87179487,30.1391552,0.643724696
27,182,14.91758242,5.269230769,2.521978022,0.708791209,50.29457364,30.13910539,0.697674419
29,919,15.7867247,5.489662677,2.458106638,0.698585419,47.35825545,30.1386707,0.644859813
29,103,15.99029126,5.368932039,2.446601942,0.786407767,50.17283951,30.13834357,0.679012346
29,1081,16.05642923,5.669750231,2.545790934,0.654024052,47.3960396,30.13593163,0.660537482
29,790,15.60379747,5.260759494,2.529113924,0.679746835,46.97020484,30.13512861,0.651769088
29,787,15.28462516,5.430749682,2.538754765,0.679796696,46.72336449,30.1334441,0.637383178
29,900,15.38111111,5.66,2.535555556,0.702222222,46.4556962,30.13305832,0.629746835
28,175,15.57142857,5.308571429,2.565714286,0.725714286,50.92913386,30.13282266,0.708661417
29,1093,15.37602928,5.568161025,2.481244282,0.667886551,46.5739726,30.13277671,0.663013699
29,1042,15.22840691,5.626679463,2.546065259,0.669865643,44.29369628,30.13239062,0.614613181
29,945,15.7037037,5.450793651,2.504761905,0.659259259,47.62279294,30.13230089,0.662921348
29,810,15.90740741,5.528395062,2.485185185,0.688888889,48.91756272,30.13221041,0.666666667
28,425,15.27529412,5.289411765,2.402352941,0.736470588,49.8913738,30.13199098,0.690095847
29,786,15.13104326,5.553435115,2.501272265,0.712468193,45.65,30.13195191,0.635714286
29,1231,15.70755483,5.442729488,2.511779041,0.641754671,44.86455696,30.13119828,0.627848101
29,1303,15.419033,5.460475825,2.496546431,0.633154259,46.81818182,30.13091837,0.676363636
29,882,15.45464853,5.598639456,2.541950113,0.675736961,45.86073826,30.130457,0.639261745
29,229,15.27074236,5.689956332,2.576419214,0.746724891,50.32163743,30.13004265,0.701754386
29,990,15.97171717,5.453535354,2.52020202,0.643434343,48.16483516,30.12770754,0.67032967
29,1025,15.20195122,5.483902439,2.527804878,0.656585366,45.3833581,30.12723746,0.643387816
29,892,15.57286996,5.369955157,2.534753363,0.649103139,48.99827288,30.12629122,0.682210708
29,853,15.3880422,5.45017585,2.507620164,0.670574443,47.96678322,30.12572514,0.666083916
29,704,15.87073864,5.676136364,2.399147727,0.728693182,50.65692008,30.12570078,0.695906433
29,1489,15.46675621,5.591672263,2.499664204,0.613163197,44.92990142,30.12509579,0.645125958
29,1004,15.15537849,5.487051793,2.527888446,0.662350598,46.20150376,30.12501559,0.639097744
29,1004,15.48605578,5.471115538,2.534860558,0.656374502,46.05159332,30.12492343,0.635811836
29,823,15.67679222,5.494532199,2.503037667,0.682867558,47.66548043,30.12390072,0.653024911
29,1243,15.68222043,5.597747385,2.512469831,0.653258246,45.4273399,30.12368079,0.640394089
29,977,15.40327533,5.494370522,2.544524053,0.673490276,45.13069909,30.12285246,0.618541033
29,830,15.71927711,5.430120482,2.53373494,0.651807229,48.63216266,30.12209108,0.66728281
29,699,15.6981402,5.563662375,2.489270386,0.713876967,48.19238477,30.1218253,0.683366733
29,569,15.88224956,5.472759227,2.594024605,0.694200351,47.81518987,30.12139183,0.643037975
29,641,15.64430577,5.496099844,2.483619345,0.728549142,47.77301927,30.12128345,0.655246253
29,524,15.69847328,5.311068702,2.517175573,0.694656489,48.03296703,30.12122452,0.673076923
28,179,15.08938547,5.798882682,2.541899441,0.74301676,47.21804511,30.12105333,0.676691729
29,1169,15.60650128,5.674080411,2.482463644,0.659538067,47.2153048,30.12045643,0.6692607
28,345,15.15652174,5.460869565,2.501449275,0.710144928,50.08571429,30.11992424,0.702040816
29,966,15.28881988,5.664596273,2.513457557,0.66563147,46.14152411,30.11918488,0.642301711
29,1040,15.76057692,5.631730769,2.516346154,0.669230769,46.91666667,30.11821234,0.650862069
29,631,15.90491284,5.483359746,2.575277338,0.708399366,46.90380313,30.11818512,0.637583893
29,903,15.48726467,5.403100775,2.491694352,0.684385382,46.84789644,30.11775114,0.648867314
29,597,15.52931323,5.373534338,2.51758794,0.683417085,48.49019608,30.11770361,0.698529412
29,963,15.68535826,5.581516096,2.476635514,0.676012461,47.34715822,30.11750174,0.658986175
28,350,14.74571429,5.428571429,2.437142857,0.74,48.82239382,30.11745934,0.675675676
29,282,14.76241135,5.570921986,2.670212766,0.712765957,45.24875622,30.11690241,0.646766169
29,1111,15.16381638,5.511251125,2.524752475,0.665166517,43.76589986,30.11627199,0.618403248
29,1142,15.59369527,5.491243433,2.49474606,0.648861646,47.32523617,30.11582636,0.67611336
29,1323,15.31141345,5.560090703,2.468631897,0.64399093,46.37206573,30.11581747,0.649061033
29,1002,16.14371257,5.452095808,2.527944112,0.663672655,46.79849624,30.11556553,0.640601504
29,894,15.55480984,5.473154362,2.530201342,0.681208054,46.27093596,30.11530188,0.648604269
29,1042,15.33013436,5.420345489,2.455854127,0.667946257,48.47701149,30.11416245,0.676724138
29,1125,14.904,5.484444444,2.533333333,0.658666667,44.52226721,30.11394762,0.611336032
29,925,15.27135135,5.652972973,2.511351351,0.688648649,45.14285714,30.11377795,0.623233909
29,742,15.5902965,5.520215633,2.460916442,0.694070081,49.94951456,30.11374957,0.693203883
29,764,15.20287958,5.522251309,2.566753927,0.681937173,45.63339731,30.11353449,0.631477927
29,544,15.37132353,5.479779412,2.514705882,0.696691176,49.18469657,30.11332525,0.678100264
29,892,15.80941704,5.285874439,2.504484305,0.686098655,46.42810458,30.11331128,0.64869281
29,493,15.57403651,5.557809331,2.492900609,0.746450304,47.76630435,30.11313374,0.671195652
28,175,15.69714286,5.56,2.577142857,0.765714286,47.47014925,30.11274311,0.664179104
29,1050,15.6,5.317142857,2.461904762,0.687619048,45.60526316,30.11228409,0.656509695
29,850,15.02705882,5.424705882,2.530588235,0.684705882,46.0532646,30.11182111,0.628865979
29,717,15.67782427,5.560669456,2.440725244,0.708507671,48.86023622,30.1113999,0.67519685
29,808,15.60024752,5.409653465,2.503712871,0.690594059,47.25806452,30.11130873,0.654121864
29,1103,15.57479601,5.606527652,2.504986401,0.653671804,46.08183079,30.10971078,0.65742025
29,211,14.23222749,5.763033175,2.45971564,0.753554502,52.62264151,30.10859654,0.754716981
29,1259,15.59809373,5.456711676,2.455123114,0.651310564,45.37926829,30.10788594,0.647560976
29,848,15.51768868,5.573113208,2.533018868,0.658018868,46.68817204,30.1074599,0.64874552
29,848,15.65919811,5.555424528,2.570754717,0.673349057,45.95096322,30.10696215,0.635726795
29,1112,15.67086331,5.327338129,2.497302158,0.658273381,45.88797814,30.10526026,0.644808743
29,932,15.24678112,5.634120172,2.471030043,0.690987124,47.9689441,30.1047776,0.672360248
27,262,14.96946565,5.377862595,2.511450382,0.72519084,47.6,30.10472023,0.673684211
29,978,15.54601227,5.54396728,2.417177914,0.692229039,48.09896603,30.10470803,0.670605613
29,587,15.40204429,5.470187394,2.546848382,0.7120954,48.26794258,30.10461338,0.674641148
29,1118,15.1726297,5.559928444,2.486583184,0.660107335,45.86314363,30.10355662,0.640921409
29,1268,15.4148265,5.583596215,2.52444795,0.629337539,45.72556391,30.10047788,0.647869674
29,1099,15.85805278,5.52411283,2.504094631,0.666969973,45.42428377,30.0994038,0.63165075
29,926,16.06047516,5.57775378,2.489200864,0.687904968,46.81161695,30.09919121,0.642072214
29,925,15.33513514,5.556756757,2.495135135,0.676756757,47.43769968,30.09781574,0.670926518
29,808,15.73391089,5.576732673,2.538366337,0.678217822,46.68613139,30.09764774,0.647810219
29,806,15.87220844,5.362282878,2.49751861,0.699751861,47.84397163,30.09742232,0.659574468
29,705,15.40425532,5.588652482,2.517730496,0.712056738,46.64143426,30.09683169,0.645418327
28,100,14.81,5.42,2.36,0.8,47.0625,30.09619335,0.625
29,225,15.14666667,5.546666667,2.564444444,0.724444444,49.52147239,30.09559613,0.693251534
29,740,15.64864865,5.42972973,2.486486486,0.687837838,48.59921415,30.09552507,0.68172888
29,1151,15.61685491,5.436142485,2.482189401,0.653344917,46.67420213,30.09539161,0.650265957
28,29,16.51724138,6.551724138,2.379310345,0.896551724,51.11538462,30.0949523,0.692307692
29,998,15.39178357,5.493987976,2.497995992,0.664328657,46.15837104,30.09487443,0.636500754
29,1032,16.08914729,5.603682171,2.514534884,0.666666667,46.68023256,30.0944571,0.652616279
28,212,15.10377358,5.132075472,2.452830189,0.731132075,51.38064516,30.09385124,0.741935484
28,269,15.55390335,5.628252788,2.501858736,0.732342007,48.46192893,30.0934738,0.680203046
29,1253,15.64804469,5.42537909,2.452513966,0.667198723,45.1507177,30.09265153,0.629186603
29,804,15.85696517,5.65920398,2.534825871,0.687810945,48.09041591,30.0922338,0.663652803
29,1042,15.73128599,5.570057582,2.469289827,0.656429942,49.23391813,30.09157748,0.682748538
29,1027,15.55501461,5.392405063,2.552093476,0.665043817,44.49048316,30.09147072,0.625183016
29,1171,15.43210931,5.60204953,2.470538002,0.668659266,44.79182631,30.09101853,0.62835249
29,915,15.26448087,5.455737705,2.513661202,0.664480874,46.84375,30.08867061,0.641447368
29,1203,15.54862843,5.463840399,2.501246883,0.645054032,46.51546392,30.08863925,0.646907216
29,891,15.05499439,5.47362514,2.505050505,0.668911336,46.76677852,30.08840147,0.662751678
27,324,14.7654321,5.722222222,2.354938272,0.780864198,48.80237154,30.08771031,0.695652174
29,863,14.99420626,5.650057937,2.513325608,0.692931634,45.50334448,30.08740738,0.638795987
29,1334,15.86956522,5.360569715,2.508995502,0.636431784,45.1861013,30.08565986,0.637220259
29,854,15.41217799,5.459016393,2.542154567,0.672131148,45.98432056,30.08396797,0.6271777
29,991,15.35216953,5.502522704,2.553985873,0.659939455,45.49541284,30.08384115,0.646788991
29,747,15.55421687,5.586345382,2.471218206,0.704149933,47.37072243,30.08377855,0.66730038
29,1151,15.57775847,5.554300608,2.54995656,0.64552563,44.99057873,30.08265644,0.660834455
29,824,15.81067961,5.46723301,2.490291262,0.685679612,48.32743363,30.08228741,0.677876106
29,176,16.58522727,5.653409091,2.477272727,0.755681818,54.44360902,30.0820629,0.766917293
29,706,15.52124646,5.536827195,2.54815864,0.682719547,47.58506224,30.07934803,0.680497925
26,105,14.60952381,5.447619048,2.485714286,0.733333333,49.14285714,30.07784387,0.701298701
26,277,15.36101083,5.444043321,2.375451264,0.779783394,48.43518519,30.0768854,0.685185185
29,903,15.11074197,5.518272425,2.53820598,0.674418605,46.57307061,30.0768478,0.668308703
29,1179,15.18914334,5.385920271,2.557251908,0.634435963,44.6671123,30.07678952,0.613636364
29,951,15.09253417,5.442691903,2.507886435,0.660357518,47.53980892,30.07666983,0.667197452
29,845,15.0887574,5.466272189,2.492307692,0.676923077,47.63811189,30.07661231,0.673076923
29,1075,15.17302326,5.395348837,2.480930233,0.658604651,46.47033898,30.07633798,0.656779661
29,861,15.83739837,5.385598142,2.430894309,0.678281069,49.16267123,30.07610547,0.688356164
29,997,15.56369107,5.564694082,2.488465396,0.685055165,46.34260615,30.07595054,0.653001464
29,508,15.27559055,5.322834646,2.480314961,0.728346457,48.11621622,30.07560494,0.67027027
29,1145,15.31703057,5.441921397,2.449781659,0.667248908,45.68979058,30.0748189,0.647905759
29,803,15.55541719,5.559153176,2.501867995,0.713574097,46.57242583,30.07433228,0.647469459
26,33,16.51515152,4.909090909,2.545454545,0.666666667,43.86363636,30.07339507,0.545454545
29,1008,15.63690476,5.72718254,2.476190476,0.683531746,47.17706821,30.07259622,0.660377358
29,829,15.68878166,5.579010856,2.56212304,0.667068758,48.10126582,30.07130202,0.678119349
29,608,15.73355263,5.444078947,2.534539474,0.697368421,47.08726415,30.07090798,0.66745283
29,1156,15.61418685,5.476643599,2.484429066,0.672145329,44.58558559,30.07071902,0.622908623
29,777,15.5958816,5.592020592,2.416988417,0.731016731,48.23239437,30.07067876,0.676056338
29,411,15.44038929,5.535279805,2.374695864,0.746958637,52.73289902,30.0705107,0.739413681
29,1012,15.47628458,5.419960474,2.553359684,0.663043478,44.3442623,30.07035222,0.62295082
29,1088,15.15808824,5.496323529,2.512867647,0.659007353,45.62064156,30.0680981,0.647140865
29,441,15.97052154,5.530612245,2.578231293,0.725623583,48.61875,30.0677129,0.671875
29,867,14.89388697,5.514417532,2.525951557,0.675893887,46.04095563,30.06758817,0.638225256
29,852,15.05046948,5.659624413,2.541079812,0.679577465,46.56649396,30.06723118,0.645941278
29,686,15.46209913,5.400874636,2.478134111,0.728862974,49.24,30.0649664,0.672
29,721,15.94036061,5.524271845,2.464632455,0.678224688,51.01226994,30.0639321,0.703476483
29,899,15.33481646,5.692992214,2.442714127,0.689655172,48.75483871,30.06381837,0.687096774
29,1193,15.38222967,5.281642917,2.477787091,0.646269908,45.60311284,30.06267377,0.654993515
29,967,15.52016546,5.459152017,2.415718718,0.705274043,47.09090909,30.06196155,0.659824047
29,1130,15.62035398,5.423893805,2.486725664,0.661061947,47.6064257,30.06156081,0.666666667
29,1310,15.35648855,5.386259542,2.492366412,0.641984733,45.81807372,30.06142848,0.644470868
29,822,15.5729927,5.542579075,2.54136253,0.690997567,46.28521127,30.06118968,0.64084507
29,484,15.35950413,5.417355372,2.533057851,0.723140496,47.13142857,30.0610627,0.642857143
29,861,14.72009292,5.556329849,2.50174216,0.68757259,46.35641892,30.05994563,0.658783784
29,1000,15.794,5.429,2.494,0.67,46.6,30.05920416,0.656716418
29,1080,15.6712963,5.598148148,2.523148148,0.655555556,45.02118644,30.05875158,0.618644068
29,1078,15.43784787,5.593692022,2.514842301,0.677179963,45.8890411,30.05837969,0.64109589
29,1081,15.68640148,5.465309898,2.518038853,0.672525439,45.22696011,30.05760199,0.639614856
29,126,16.5952381,5.547619048,2.611111111,0.738095238,50.98924731,30.05737073,0.688172043
29,557,16.16876122,5.314183124,2.427289048,0.748653501,49.24460432,30.05567951,0.676258993
28,168,16.10119048,5.107142857,2.55952381,0.69047619,49.62068966,30.05463291,0.698275862
28,52,15.90384615,4.980769231,2.384615385,0.788461538,47.14634146,30.05458449,0.658536585
29,960,15.70104167,5.489583333,2.422916667,0.703125,46.93481481,30.05383725,0.651851852
29,1360,15.50294118,5.311764706,2.447794118,0.644117647,44.89383562,30.05372573,0.633561644
29,889,15.26884139,5.509561305,2.502812148,0.682789651,46.49917628,30.05297165,0.649093904
29,1403,15.53171775,5.607270135,2.526728439,0.636493229,43.94176932,30.05292365,0.60806271
29,551,15.11796733,5.471869328,2.515426497,0.722323049,47.07286432,30.0526359,0.66080402
29,371,15.31266846,5.398921833,2.598382749,0.69541779,47.56589147,30.05140731,0.674418605
29,1093,15.35315645,5.519670631,2.483989021,0.652333028,46.74053296,30.05119692,0.669004208
29,1199,15.57464554,5.492076731,2.482902419,0.655546289,46.77608142,30.0494834,0.655216285
29,728,15.76236264,5.458791209,2.461538462,0.708791209,47.84689922,30.04827524,0.668604651
29,1254,15.86283892,5.542264753,2.43460925,0.672248804,45.47449585,30.0478281,0.632265718
28,532,15.79323308,5.396616541,2.45112782,0.729323308,49.65463918,30.04758163,0.695876289
27,111,17.05405405,5.603603604,2.297297297,0.828828829,48.16304348,30.04695124,0.663043478
29,772,16.25906736,5.502590674,2.489637306,0.669689119,51.24564797,30.04672726,0.707930368
29,1315,15.01596958,5.490494297,2.421292776,0.660076046,45.05184332,30.04580638,0.647465438
29,159,14.47798742,5.51572327,2.389937107,0.748427673,56.1512605,30.04534388,0.773109244
29,499,15.14228457,5.703406814,2.557114228,0.729458918,47.10714286,30.043624,0.664835165
29,922,15.79501085,5.5,2.510845987,0.673535792,46.82930757,30.04287008,0.640901771
29,1014,15.66666667,5.441814596,2.570019724,0.647928994,46.07001522,30.04236793,0.636225266
29,673,14.94650817,5.585438336,2.534918276,0.711738484,47.07098121,30.04179747,0.647181628
29,1255,15.52749004,5.468525896,2.509960159,0.639043825,46.25935162,30.04158697,0.653366584
29,1466,15.63506139,5.337653479,2.48431105,0.607776262,46.28843996,30.04114914,0.657687991
29,928,15.83405172,5.35237069,2.503232759,0.681034483,45.60126582,30.04074146,0.637658228
29,808,15.7289604,5.623762376,2.533415842,0.688118812,47.97482014,30.04068255,0.667266187
29,1081,15.83163737,5.399629972,2.558741906,0.652173913,44.85248227,30.04061309,0.626950355
29,1238,15.27625202,5.363489499,2.490306947,0.654281099,43.86419753,30.04049722,0.617283951
