initial_population,ini_metabolism,ini_vision,ini_sugar,step,rate_survive,avg_sugar,dev_sugar,rate_increasable
2000,1,3,30,26,1,29.822,10.23282323,0.716
2000,1,3,25,51,0.8855,29.91925466,4.508964919,0.819875776
2000,1,3,20,46,0.882,24.75680272,4.261361203,0.820861678
2000,1,3,30,26,1,30.0655,10.24932847,0.7125
2000,1,3,25,51,0.881,30.12315551,4.405888583,0.822360953
2000,1,3,30,26,1,29.921,10.26754451,0.7185
2000,1,3,30,26,1,30.147,10.33768953,0.705
2000,1,4,5,31,0.8815,8.620533182,2.730117132,0.821327283
2000,1,4,5,31,0.8885,8.382104671,2.569479446,0.822734947
2000,1,4,5,31,0.8825,8.543342776,2.722620274,0.824929178
2000,1,4,5,31,0.883,8.450169875,2.583792911,0.830690827
2000,1,4,10,36,0.8875,13.70591549,2.919290879,0.823661972
2000,1,3,25,51,0.882,30.12585034,4.543609902,0.821428571
2000,1,4,10,36,0.8885,13.63196398,2.860820345,0.823860439
2000,1,4,5,31,0.882,8.471655329,2.63679436,0.828798186
2000,1,4,10,36,0.8865,13.53525099,2.827334211,0.830795262
2000,1,4,10,36,0.8885,13.66010129,2.797672494,0.823297693
2000,1,4,10,36,0.884,13.74264706,2.929457787,0.832013575
2000,1,4,15,41,0.895,18.65977654,3.066233992,0.825698324
2000,1,4,15,41,0.8945,18.87311347,3.280526636,0.820011179
2000,1,4,15,41,0.889,18.64173228,3.058497712,0.83295838
2000,1,4,15,41,0.886,18.93340858,3.215236016,0.828442438
2000,1,4,15,41,0.888,18.62274775,3.022846433,0.833896396
2000,1,4,20,46,0.887,24.08117249,3.628109158,0.829763247
2000,1,4,20,46,0.8925,23.67394958,3.270009004,0.835854342
2000,1,4,20,46,0.8985,23.67779633,3.264205213,0.824707846
2000,1,4,30,26,1,29.9305,9.421786178,0.734
2000,1,4,25,51,0.899,28.81145717,3.474614513,0.82647386
2000,1,4,20,46,0.897,23.65384615,3.371746926,0.829431438
2000,1,4,30,26,1,29.7465,9.755758564,0.7345
2000,1,4,30,26,1,29.775,9.375784109,0.738
2000,1,4,25,51,0.9005,28.6862854,3.518029061,0.826762909
2000,1,4,30,26,1,29.7665,9.644972291,0.7325
2000,1,4,25,51,0.892,28.76793722,3.722867897,0.838565022
2000,1,4,25,51,0.8915,29.0555244,3.870918297,0.828939989
2000,1,4,30,26,1,29.799,9.454167845,0.736
2000,1,4,20,46,0.9,23.74166667,3.287153478,0.825
2000,1,4,25,51,0.8955,29.14070352,4.035494938,0.830262423
2000,1,5,5,31,0.8995,7.857698722,2.159590823,0.82823791
2000,1,5,5,31,0.8995,7.842690384,2.229402243,0.826014452
2000,1,5,5,31,0.8885,8.07259426,2.304230752,0.835678109
2000,1,5,5,31,0.893,8.096304591,2.396710585,0.828667413
2000,1,5,5,31,0.897,7.891304348,2.215622213,0.826086957
2000,1,5,10,36,0.9045,12.85129906,2.336820443,0.828634605
2000,1,5,10,36,0.906,12.79083885,2.298743796,0.828366446
2000,1,5,10,36,0.899,12.8759733,2.333294623,0.832591769
2000,1,5,10,36,0.903,12.84385382,2.374141253,0.826688815
2000,1,5,10,36,0.9095,12.80098955,2.309157907,0.819681143
2000,1,5,15,41,0.9025,17.99279778,2.597852854,0.832132964
2000,1,5,15,41,0.9085,17.83874518,2.568205327,0.829939461
2000,1,5,15,41,0.9125,17.61150685,2.25018985,0.829589041
2000,1,5,15,41,0.904,17.80973451,2.461945981,0.834623894
2000,1,5,20,46,0.9055,23.1960243,2.85867985,0.827719492
2000,1,5,15,41,0.9035,17.93027117,2.415712474,0.835085778
2000,1,5,20,46,0.9055,22.96963004,2.870052038,0.831032579
2000,1,5,20,46,0.907,22.89801544,2.841281538,0.834619625
2000,1,5,20,46,0.9095,23.08796042,3.070847195,0.826827927
2000,1,5,25,51,0.9035,28.0166021,3.159781692,0.835639181
2000,1,5,25,51,0.914,27.70623632,3.1464221,0.833150985
2000,1,5,30,26,1,29.8165,8.747061409,0.7475
2000,1,5,20,46,0.909,22.830033,2.776432006,0.832783278
2000,1,5,30,26,1,29.801,8.803019117,0.749
2000,1,5,30,26,1,29.6195,8.77822581,0.7505
2000,1,5,25,51,0.9095,28.00659703,2.988787337,0.832875206
2000,1,5,30,26,1,29.701,8.553957218,0.7525
2000,1,6,5,31,0.9165,7.303873432,1.770966494,0.825422804
2000,1,5,25,51,0.907,27.96141125,2.91895481,0.835722161
2000,1,5,30,26,1,29.7665,8.953829532,0.745
2000,1,6,5,31,0.907,7.477949283,1.858867327,0.831312018
2000,1,6,5,31,0.9045,7.46379215,1.829859028,0.83029298
2000,1,6,5,31,0.911,7.406147091,1.791040481,0.828759605
2000,1,6,10,36,0.9155,12.35226652,1.901938628,0.827962862
2000,1,6,10,36,0.911,12.36663008,1.915727432,0.832601537
2000,1,5,25,51,0.907,27.9536935,3.134431515,0.835722161
2000,1,6,10,36,0.913,12.34720701,1.825522369,0.835158817
2000,1,6,10,36,0.9125,12.37205479,1.91089541,0.829041096
2000,1,6,5,31,0.916,7.399017467,1.818245749,0.826965066
2000,1,6,10,36,0.9145,12.47402952,1.922744267,0.82777474
2000,1,6,15,41,0.923,17.27356446,2.095659464,0.828277356
2000,1,6,15,41,0.9195,17.31484502,2.075650944,0.827079935
2000,1,6,15,41,0.917,17.28898582,2.034996259,0.830970556
2000,1,6,15,41,0.9235,17.37899296,2.158997516,0.825121819
2000,1,6,20,46,0.9185,22.22645618,2.19697185,0.834512793
2000,1,6,15,41,0.9205,17.21998914,2.05043797,0.828897338
2000,1,6,20,46,0.9115,22.48765771,2.296787273,0.836533187
2000,1,6,20,46,0.92,22.2673913,2.392489094,0.830434783
2000,1,6,20,46,0.9145,22.48551121,2.553247604,0.834882449
2000,1,6,30,26,1,29.5715,8.186537574,0.761
2000,1,6,25,51,0.9195,27.45350734,2.901331247,0.831973899
2000,1,6,30,26,1,29.6475,8.204139059,0.76
2000,1,6,25,51,0.924,27.28896104,2.607275523,0.827380952
2000,1,6,25,51,0.9185,27.28742515,2.438149893,0.832879695
2000,1,6,25,51,0.915,27.39289617,2.421711035,0.836612022
2000,1,6,30,26,1,29.9035,7.812022888,0.7585
2000,1,6,30,26,1,29.596,8.352943783,0.757
2000,1,6,20,46,0.9195,22.23382273,2.118812598,0.83360522
2000,1,6,25,51,0.921,27.31867535,2.5477448,0.831161781
2000,1,7,5,31,0.9215,7.142702116,1.650102709,0.823114487
2000,1,7,5,31,0.9145,7.056314926,1.537140409,0.833242209
2000,1,7,5,31,0.9225,7.03197832,1.521913911,0.824932249
2000,1,6,30,26,1,29.6755,8.074701242,0.7605
2000,1,7,5,31,0.9275,7.052291105,1.534909799,0.823180593
2000,1,7,5,31,0.9215,7.033640803,1.500617728,0.829083017
2000,1,7,10,36,0.9265,11.93793848,1.582822022,0.825688073
2000,1,7,10,36,0.93,12.00537634,1.675688619,0.82311828
2000,1,7,10,36,0.9265,11.96060443,1.56847385,0.8283864
2000,1,7,10,36,0.927,12.02696872,1.667545443,0.82416397
2000,1,7,15,41,0.9245,17.11736074,1.874806299,0.82747431
2000,1,7,15,41,0.9325,16.97050938,1.806547762,0.821983914
2000,1,7,15,41,0.925,17.05567568,1.924376857,0.827567568
2000,1,7,10,36,0.922,12.01626898,1.595488745,0.830260304
2000,1,7,15,41,0.929,16.98062433,1.720556208,0.826157158
2000,1,7,20,46,0.935,21.87379679,1.920882405,0.82459893
2000,1,7,20,46,0.927,21.96170442,2.090024751,0.829557713
2000,1,7,20,46,0.9265,21.90663788,1.934796795,0.828926066
2000,1,7,20,46,0.9315,22.01234568,2.046546966,0.824476651
2000,1,7,15,41,0.9295,16.86767079,1.583935605,0.827864443
2000,1,7,20,46,0.928,21.95474138,1.880843745,0.828663793
2000,1,7,25,51,0.935,26.8973262,2.071525549,0.822994652
2000,1,7,30,26,1,29.942,7.254236553,0.764
2000,1,7,30,26,1,29.73,7.741968034,0.7625
2000,1,7,25,51,0.9305,26.87211177,2.317020078,0.828049436
2000,1,7,30,26,1,29.756,7.552746917,0.7655
2000,1,7,30,26,1,29.8285,7.548548075,0.766
2000,1,7,25,51,0.9375,27.104,2.600254482,0.8192
2000,1,7,30,26,1,29.685,7.630982305,0.768
2000,1,8,5,31,0.932,6.790236052,1.331516938,0.821351931
2000,1,7,25,51,0.9285,26.97092084,2.286866283,0.828756058
2000,1,8,5,31,0.9335,6.894483128,1.388633458,0.819496518
2000,1,8,5,31,0.9365,6.832888414,1.355720326,0.820608649
2000,1,8,5,31,0.934,6.846895075,1.39326792,0.819057816
2000,1,8,5,31,0.9265,6.786832164,1.29018531,0.829465731
2000,1,7,25,51,0.9255,27.01566721,2.395778455,0.829281469
2000,1,8,10,36,0.932,11.75107296,1.432784199,0.824570815
2000,1,8,10,36,0.9435,11.75251722,1.439376843,0.813460519
2000,1,8,10,36,0.933,11.85584137,1.418797839,0.823151125
2000,1,8,10,36,0.936,11.79647436,1.521528517,0.821581197
2000,1,8,15,41,0.9355,16.74665954,1.648515232,0.823623731
2000,1,8,10,36,0.937,11.75720384,1.332281792,0.821771612
2000,1,8,15,41,0.9385,16.70378263,1.6140546,0.822056473
2000,1,8,15,41,0.9375,16.7472,1.552044955,0.820266667
2000,1,8,15,41,0.942,16.62738854,1.511581551,0.819002123
2000,1,8,20,46,0.9365,21.82381207,1.957051951,0.821676455
2000,1,8,15,41,0.9405,16.78203083,1.463861231,0.817650186
2000,1,8,20,46,0.94,21.70053191,1.51950236,0.821276596
2000,1,8,20,46,0.938,21.71268657,1.83769973,0.82249467
2000,1,8,20,46,0.9455,21.74034902,1.860123363,0.815970386
2000,1,8,25,51,0.9385,26.68407032,1.895406537,0.822056473
2000,1,8,30,26,1,29.875,7.083817137,0.7675
2000,1,8,20,46,0.9425,21.65039788,1.822921438,0.817506631
2000,1,8,30,26,1,29.9755,7.041426744,0.768
2000,1,8,25,51,0.9385,26.75492808,2.011330765,0.822056473
2000,1,8,30,26,1,30.016,6.932587856,0.7665
2000,1,8,30,26,1,29.974,6.836131241,0.7705
2000,1,8,25,51,0.9445,26.6749603,2.000585934,0.818422446
2000,1,9,5,31,0.9375,6.6544,1.176987454,0.821333333
2000,1,8,30,26,1,29.9315,6.964341949,0.769
2000,1,9,5,31,0.9395,6.682810005,1.189892372,0.817988292
2000,1,8,25,51,0.937,26.6846318,1.914150163,0.824973319
2000,1,8,25,51,0.9405,26.66613503,1.929658332,0.820308347
2000,1,9,5,31,0.939,6.666134185,1.225215916,0.818956337
2000,1,9,5,31,0.9435,6.708532061,1.282001317,0.815050344
2000,1,9,5,31,0.9415,6.7047265,1.254921858,0.817312799
2000,1,9,10,36,0.9445,11.67813658,1.350279915,0.816834304
2000,1,9,10,36,0.946,11.59513742,1.312566941,0.815539112
2000,1,9,10,36,0.9455,11.56478054,1.167191352,0.816499207
2000,1,9,10,36,0.95,11.58105263,1.281068434,0.812105263
2000,1,9,10,36,0.946,11.60042283,1.194894759,0.817124736
2000,1,9,15,41,0.944,16.61705508,1.422458001,0.818855932
2000,1,9,15,41,0.948,16.63449367,1.531671637,0.813291139
2000,1,9,15,41,0.9435,16.62427133,1.578723925,0.817700053
2000,1,9,15,41,0.954,16.54612159,1.40620792,0.80870021
2000,1,9,15,41,0.9485,16.54190828,1.47463045,0.813389562
2000,1,9,20,46,0.953,21.65005247,1.599144291,0.810073452
2000,1,9,20,46,0.9505,21.60599684,1.658453883,0.813256181
2000,1,9,20,46,0.9475,21.54353562,1.580330241,0.81530343
2000,1,9,20,46,0.95,21.58842105,1.758773279,0.812105263
2000,1,9,30,26,1,29.928,6.663483849,0.77
2000,1,9,25,51,0.9505,26.63124671,1.894660634,0.812730142
2000,1,9,25,51,0.957,26.58829676,1.88559037,0.806165099
2000,1,9,20,46,0.9475,21.56358839,1.723507817,0.81530343
2000,1,9,30,26,1,29.971,6.742543285,0.77
2000,1,9,30,26,1,30.06,6.595009255,0.7705
2000,1,9,25,51,0.9435,26.55855856,1.63330905,0.81981982
2000,1,9,30,26,1,30.1215,6.251982197,0.77
2000,1,9,25,51,0.946,26.60835095,1.945691528,0.817124736
2000,1,9,30,26,1,30.241,6.104223929,0.7715
2000,1,10,5,31,0.947,6.624604013,1.187648498,0.813621964
2000,1,10,5,31,0.9505,6.620725934,1.202966377,0.810625986
2000,1,9,25,51,0.9485,26.56668424,1.458608674,0.813916711
2000,1,10,5,31,0.9435,6.631160572,1.202526449,0.817700053
2000,1,10,5,31,0.95,6.598421053,1.202637803,0.812105263
2000,1,10,10,36,0.9515,11.57908565,1.231775157,0.812401471
2000,1,10,5,31,0.9515,6.602207042,1.182564967,0.810825013
2000,1,10,10,36,0.948,11.55590717,1.256555127,0.814345992
2000,1,10,10,36,0.9465,11.57474908,1.231345584,0.816164818
2000,1,10,10,36,0.9475,11.54036939,1.197644146,0.81530343
2000,1,10,10,36,0.9515,11.58171308,1.303365299,0.810825013
2000,1,10,15,41,0.96,16.496875,1.464177291,0.805208333
2000,1,10,15,41,0.96,16.50677083,1.349717122,0.805729167
2000,1,10,15,41,0.955,16.48900524,1.356216718,0.808900524
2000,1,10,15,41,0.958,16.532881,1.505590712,0.806367432
2000,1,10,15,41,0.9535,16.50812795,1.188133002,0.810697431
2000,1,10,20,46,0.957,21.55433647,1.48434046,0.806165099
2000,1,10,20,46,0.9555,21.48560963,1.45317026,0.809000523
2000,1,10,20,46,0.9545,21.49345207,1.498980812,0.809848088
2000,1,10,20,46,0.955,21.5617801,1.490006864,0.808376963
2000,1,10,30,26,1,30.2315,6.042032839,0.7725
2000,1,10,25,51,0.96,26.3984375,1.838190666,0.805729167
2000,1,10,25,51,0.9585,26.45383412,1.659911133,0.806990089
2000,1,10,20,46,0.9535,21.525957,1.640493797,0.810697431
2000,1,10,30,26,1,30.2045,5.923953609,0.773
2000,1,10,30,26,1,30.2405,6.011799283,0.772
2000,2,1,5,219,0.237,67.82911392,36.66288796,0.624472574
2000,2,1,5,141,0.2355,42.63481953,23.94520291,0.622080679
2000,1,10,25,51,0.9565,26.44171458,1.619660713,0.80867747
2000,1,10,30,26,1,30.2485,5.96158687,0.771
2000,1,10,30,26,1,30.0785,6.345507898,0.7715
2000,2,1,5,185,0.2365,55.794926,31.43513323,0.617336152
2000,2,1,5,192,0.228,63.48464912,33.55447899,0.664473684
2000,1,10,25,51,0.9575,26.52062663,1.563683867,0.807832898
2000,1,10,25,51,0.9605,26.41697033,1.7012567,0.804789172
2000,2,1,10,212,0.251,52.60159363,27.76772487,0.593625498
2000,2,1,10,177,0.256,39.26953125,22.56188726,0.59375
2000,2,1,10,164,0.2485,42.41851107,24.39993347,0.597585513
2000,2,1,10,204,0.25,51.764,28.17573509,0.604
2000,2,1,5,235,0.2255,79.67849224,44.11627015,0.620842572
2000,2,1,15,191,0.255,45.15686275,26.65914702,0.6
2000,2,1,15,143,0.2565,29.93177388,17.82765869,0.604288499
2000,2,1,10,212,0.246,54.92682927,29.24206738,0.630081301
2000,2,1,15,193,0.26,39.63269231,22.44955142,0.586538462
2000,2,1,15,264,0.252,62.14484127,32.10997586,0.573412698
2000,2,1,15,234,0.254,54.75787402,29.66057885,0.594488189
2000,2,1,20,219,0.257,49.32684825,27.7407621,0.575875486
2000,2,1,20,247,0.2605,53.03838772,29.00766584,0.585412668
2000,2,1,20,205,0.2585,43.54738878,23.81640407,0.589941973
2000,2,1,20,306,0.2555,69.69080235,34.52055786,0.612524462
2000,2,1,25,267,0.259,56.1023166,31.73900995,0.596525097
2000,2,1,20,328,0.2535,78.05325444,38.78377177,0.599605523
2000,2,1,25,275,0.2575,59.92427184,33.74573173,0.570873786
2000,2,1,30,206,0.2655,39.27495292,24.98731213,0.578154426
2000,2,1,25,282,0.258,63.01744186,33.55577426,0.585271318
2000,2,2,5,46,0.244,13.65163934,9.51004858,0.635245902
2000,2,2,5,86,0.248,24.40927419,14.09104002,0.631048387
2000,2,1,30,227,0.262,45.85114504,26.45716583,0.591603053
2000,2,2,5,103,0.26,25.22307692,13.59985004,0.646153846
2000,2,2,5,79,0.2515,22.16500994,12.9158558,0.640159046
2000,2,1,25,290,0.2615,58.29254302,30.68428532,0.604206501
2000,2,1,25,249,0.2585,52.28046422,28.68163705,0.607350097
2000,2,1,30,289,0.265,55.39622642,28.78151819,0.590566038
2000,2,2,5,133,0.2625,31.86285714,17.22970793,0.607619048
2000,2,1,30,238,0.2665,43.19136961,25.01888311,0.583489681
2000,2,2,10,113,0.283,20.77561837,12.13584638,0.598939929
2000,2,2,10,117,0.2915,20.24356775,11.84749987,0.559176672
2000,2,2,10,193,0.2795,37.49910555,19.40632077,0.59391771
2000,2,1,30,199,0.2645,36.03780718,21.27085625,0.595463138
2000,2,2,10,207,0.2855,37.51663748,19.1309702,0.579684764
2000,2,2,15,139,0.2895,22.59412781,12.93352849,0.580310881
2000,2,2,15,185,0.289,30.76297578,16.33119776,0.577854671
2000,2,2,10,230,0.285,41.04210526,20.13779375,0.589473684
2000,2,2,20,156,0.2935,23.29131175,13.05783837,0.591141397
2000,2,2,15,244,0.284,41.83802817,21.55936387,0.595070423
2000,2,2,20,148,0.295,20.22033898,11.64801811,0.584745763
2000,2,2,20,203,0.295,29.83559322,15.54341379,0.603389831
2000,2,2,20,268,0.2935,40.05451448,18.55681505,0.587734242
2000,2,2,25,193,0.2975,26.81512605,14.61536389,0.573109244
2000,2,2,15,249,0.288,41.77951389,21.40138144,0.576388889
2000,2,2,15,255,0.2865,44.64572426,22.57214858,0.582897033
2000,2,2,25,172,0.3015,21.44941957,12.01889482,0.570480929
2000,2,2,20,172,0.292,27.42636986,15.58558697,0.587328767
2000,2,2,25,211,0.2965,29.06408094,15.01483303,0.569983137
2000,2,3,5,40,0.2585,9.526112186,5.441175468,0.657640232
2000,2,3,5,50,0.2645,11.66351607,7.017578828,0.627599244
2000,2,3,5,40,0.228,13.73026316,8.213072181,0.697368421
2000,2,2,25,249,0.2945,37.00509338,19.232156,0.584040747
2000,2,3,5,43,0.259,10.92084942,6.731052614,0.640926641
2000,2,2,25,247,0.298,34.39261745,17.82596197,0.575503356
2000,2,3,5,44,0.259,11.15444015,6.686926069,0.635135135
2000,2,2,30,182,0.2975,24.1394958,13.82511146,0.574789916
2000,2,2,30,161,0.3015,20.02819237,11.50375648,0.570480929
2000,2,2,30,241,0.296,32.1097973,16.031054,0.586148649
2000,2,3,10,77,0.2895,12.93955095,7.37817837,0.582037997
2000,2,2,30,228,0.2945,31.81324278,17.65039634,0.582342954
2000,2,2,30,199,0.2965,26.72849916,14.84100922,0.575042159
2000,2,3,10,87,0.296,13.50168919,7.844728182,0.58277027
2000,2,3,10,77,0.313,10.41373802,6.586026645,0.567092652
2000,2,3,10,78,0.2975,12.72941176,7.503919884,0.578151261
2000,2,3,15,116,0.315,13.39047619,7.309416674,0.561904762
2000,2,3,10,111,0.292,19,11.05203659,0.575342466
2000,2,3,15,152,0.3135,17.85007974,9.619262117,0.548644338
2000,2,3,15,143,0.309,18.08252427,10.02677059,0.558252427
2000,2,3,15,171,0.312,20.89423077,11.15777836,0.552884615
2000,2,3,20,150,0.3095,18.68820679,11.09453522,0.562197092
2000,2,3,20,129,0.3185,13.88069074,7.698620772,0.555729984
2000,2,3,15,144,0.315,16.66190476,8.978776045,0.550793651
2000,2,3,20,151,0.318,16.47484277,9.258713494,0.550314465
2000,2,3,20,167,0.3165,18.04897314,9.246063294,0.560821485
2000,2,3,20,193,0.317,22.06466877,11.57818048,0.56466877
2000,2,4,5,35,0.214,12.04906542,5.935636359,0.759345794
2000,2,4,5,35,0.235,9.829787234,5.161854301,0.706382979
2000,2,4,5,41,0.232,12.04741379,5.841860723,0.702586207
2000,2,3,25,224,0.316,24.28639241,12.16260428,0.553797468
2000,2,3,25,148,0.318,14.66352201,7.978119064,0.551886792
2000,2,4,5,35,0.2155,12.39907193,6.855545986,0.73549884
2000,2,3,25,147,0.322,14.05434783,7.357045884,0.563664596
2000,2,3,30,153,0.3225,14.55813953,8.054074792,0.562790698
2000,2,4,5,35,0.2415,9.610766046,5.415672664,0.677018634
2000,2,3,25,167,0.3185,17.81789639,9.592882252,0.566718995
2000,2,4,10,41,0.2695,7.903525046,4.495554041,0.641929499
2000,2,3,25,173,0.3195,17.75586854,9.292859319,0.55086072
2000,2,4,10,43,0.281,8.039145907,5.376574725,0.606761566
2000,2,4,10,51,0.284,9.426056338,5.985711141,0.598591549
2000,2,4,10,63,0.2825,10.89557522,6.198667058,0.614159292
2000,2,3,30,177,0.3185,17.76923077,9.128974272,0.549450549
2000,2,4,10,62,0.27,12.1962963,6.364207747,0.62962963
2000,2,3,30,214,0.318,22.46540881,11.34194633,0.553459119
2000,2,3,30,240,0.317,25.17981073,12.45284956,0.555205047
2000,2,4,15,77,0.3115,9.258426966,5.418705434,0.58105939
2000,2,4,15,71,0.309,9.079288026,5.276951333,0.574433657
2000,2,3,30,161,0.3175,16.5007874,9.251033671,0.549606299
2000,2,4,15,120,0.3035,15.78747941,8.576734287,0.578253707
2000,2,4,15,71,0.318,8.331761006,4.672755418,0.570754717
2000,2,4,20,116,0.322,11.8447205,6.683057203,0.545031056
2000,2,4,15,93,0.319,10.71003135,6.324971789,0.565830721
2000,2,4,20,116,0.3205,11.47893916,6.025203015,0.549141966
2000,2,4,20,133,0.3205,13.23556942,7.207789733,0.555382215
2000,2,4,20,133,0.322,13.16770186,6.913134455,0.563664596
2000,2,4,20,152,0.3185,16.26059655,8.401551685,0.549450549
2000,2,4,25,97,0.326,8.720858896,4.899167038,0.547546012
2000,2,5,5,35,0.179,16.22625698,6.433602522,0.863128492
2000,2,5,5,35,0.1975,13.53670886,6.160752171,0.792405063
2000,2,5,5,35,0.194,13.88917526,5.895347997,0.81443299
2000,2,4,25,142,0.3265,13.32465544,7.017634781,0.549770291
2000,2,4,25,170,0.326,15.39570552,7.455336337,0.56595092
2000,2,5,5,35,0.203,13.15270936,6.430354716,0.778325123
2000,2,5,5,35,0.202,12.71287129,5.489148571,0.804455446
2000,2,5,10,40,0.2365,9.66807611,5.417894071,0.701902748
2000,2,4,25,139,0.3215,13.20684292,6.629196477,0.556765163
2000,2,5,10,40,0.245,9.051020408,4.830823936,0.691836735
2000,2,4,30,133,0.327,10.97094801,5.846747242,0.56116208
2000,2,5,10,40,0.244,9.49795082,5.247860217,0.682377049
2000,2,5,10,40,0.2335,10.04710921,5.582191871,0.713062099
2000,2,4,30,104,0.3315,8.588235294,4.749397837,0.539969834
2000,2,5,10,40,0.235,10.03191489,5.473432884,0.695744681
2000,2,4,25,118,0.3275,10.34351145,5.54653788,0.552671756
2000,2,5,15,51,0.2735,8.65630713,5.776576698,0.627056673
2000,2,5,15,60,0.269,10.17100372,5.193153288,0.635687732
2000,2,5,15,50,0.275,8.303636364,4.572486963,0.636363636
2000,2,4,30,176,0.3255,15.64976959,7.879491146,0.549923195
2000,2,5,15,47,0.2765,7.873417722,4.702978404,0.616636528
2000,2,5,15,46,0.281,6.925266904,3.733755358,0.610320285
2000,2,5,20,50,0.2695,7.714285714,4.154989834,0.632653061
2000,2,4,30,139,0.3275,11.23664122,5.489261216,0.548091603
2000,2,4,30,142,0.3305,11.58396369,6.283285911,0.541603631
2000,2,5,20,53,0.3125,5.3728,3.000570886,0.5808
2000,2,5,20,97,0.2985,12.05527638,6.3255071,0.579564489
2000,2,5,20,51,0.289,6.448096886,3.510554254,0.596885813
2000,2,5,20,67,0.3065,7.562805873,4.097829805,0.592169657
2000,2,5,25,64,0.3105,6.561996779,3.595441362,0.570048309
2000,2,5,25,71,0.3,7.96,4.477552993,0.59
2000,2,5,25,66,0.3105,6.851851852,4.07873525,0.568438003
2000,2,5,25,74,0.314,7.291401274,3.910822828,0.565286624
2000,2,6,5,34,0.1655,17.59516616,6.42243989,0.885196375
2000,2,5,25,82,0.3115,8.521669342,4.655228617,0.584269663
2000,2,6,5,35,0.1565,20.20127796,5.476733858,0.923322684
2000,2,6,5,34,0.124,24.18145161,6.723225404,0.983870968
2000,2,6,5,34,0.1295,24.59073359,5.817848027,0.976833977
2000,2,6,5,34,0.1505,20.02325581,7.480382613,0.900332226
2000,2,6,10,40,0.174,16.73275862,6.984987308,0.862068966
2000,2,5,30,114,0.3185,10.64521193,5.38455424,0.574568289
2000,2,6,10,40,0.19,13.76578947,4.7685633,0.844736842
2000,2,6,10,40,0.1795,15.92200557,5.236265929,0.874651811
2000,2,6,10,40,0.2005,12.41147132,5.456900959,0.810473815
2000,2,5,30,75,0.308,7.525974026,4.159734282,0.569805195
2000,2,5,30,81,0.3245,7.130970724,4.169604055,0.546995378
2000,2,5,30,126,0.3245,10.71494607,5.473317012,0.568567026
2000,2,5,30,112,0.3175,10.66141732,5.476679081,0.554330709
2000,2,6,15,49,0.232,10.69396552,5.375036914,0.721982759
2000,2,6,15,45,0.223,10.22197309,4.265098669,0.744394619
2000,2,6,10,40,0.2,12.8,5.356466123,0.79
2000,2,6,15,45,0.221,10.32352941,4.963068891,0.742081448
2000,2,6,15,45,0.2155,10.89095128,4.60835306,0.777262181
2000,2,6,15,45,0.2355,9.123142251,4.74517846,0.711252654
2000,2,6,20,50,0.2395,9.114822547,4.35954317,0.701461378
2000,2,6,20,51,0.2675,7.235514019,3.462026542,0.635514019
2000,2,6,20,50,0.2705,7.146025878,3.722171796,0.643253235
2000,2,6,20,50,0.2475,8.735353535,4.606440508,0.682828283
2000,2,6,25,55,0.261,7.390804598,3.421809879,0.653256705
2000,2,6,20,50,0.2285,9.603938731,4.187835588,0.72428884
2000,2,6,25,57,0.278,6.987410072,3.598025452,0.620503597
2000,2,6,25,62,0.285,7.247368421,3.63833356,0.629824561
2000,2,7,5,34,0.125,24.936,5.609435539,0.968
2000,2,7,5,34,0.133,25.32706767,3.97565474,0.954887218
2000,2,7,5,34,0.117,28.08119658,3.736754729,0.995726496
2000,2,6,25,56,0.261,7.703065134,3.738828554,0.653256705
2000,2,7,5,34,0.1245,26.10441767,4.748210673,0.979919679
2000,2,6,30,60,0.245,8.469387755,3.890116683,0.67755102
2000,2,6,30,62,0.297,5.919191919,3.150556366,0.590909091
2000,2,6,25,77,0.2875,9.485217391,5.065704932,0.608695652
2000,2,7,5,34,0.1275,26.00392157,4.320340136,0.980392157
2000,2,6,30,60,0.2545,8.275049116,4.517135599,0.677799607
2000,2,6,30,60,0.2825,6.499115044,3.524295,0.626548673
2000,2,7,10,39,0.1595,18.36363636,6.135733614,0.896551724
2000,2,6,30,60,0.2605,7.934740883,4.276901554,0.654510557
2000,2,7,10,39,0.1635,17.6146789,4.192986234,0.911314985
2000,2,7,10,39,0.1555,19.55305466,5.363819835,0.926045016
2000,2,7,10,39,0.164,17.70426829,5.223539412,0.908536585
2000,2,7,15,44,0.2095,10.46300716,3.673966544,0.806682578
2000,2,7,10,39,0.143,21.59090909,6.44957128,0.954545455
2000,2,7,15,44,0.182,14.42307692,4.000291365,0.843406593
2000,2,7,15,44,0.168,17.22916667,5.553365032,0.895833333
2000,2,7,15,44,0.188,13.54255319,4.774744433,0.837765957
2000,2,7,20,49,0.183,13.76502732,3.856960387,0.866120219
2000,2,7,20,50,0.204,11.54901961,3.956464436,0.806372549
2000,2,7,15,45,0.188,13.80851064,4.52966894,0.835106383
2000,2,7,20,49,0.1865,13.72386059,5.149526975,0.847184987
2000,2,7,20,49,0.185,14.14594595,5.107017044,0.843243243
2000,2,7,20,50,0.1905,13.32808399,3.948347256,0.832020997
2000,2,7,25,55,0.2125,10.56,3.901717087,0.776470588
2000,2,8,5,34,0.1185,27.26582278,3.822465464,0.974683544
2000,2,8,5,34,0.1085,29.91705069,2.875911218,1
2000,2,7,25,55,0.2315,9.149028078,3.825387133,0.740820734
2000,2,7,25,55,0.206,11.75,4.608056523,0.786407767
